;ts;user;text;class;key
675;1491293729.798588;Vaerys;I am waiting to get some sort of bandage on my ankle. Will come the office when they are done strapping my foot. ;5;1491293729U0PLNK7EK
676;1491289651.197967;Balaemar;I have to leave at 4pm for a dentist's appointment;4;1491289651U035FRUCY
677;1491288955.109272;Darnor;Running late as well;1;1491288955U1D7Q9J8M
678;1491285532.769029;Gonaleos;I caught cold, so I work from home today, sorry for the late notice;5;1491285532U3W886EF4
679;1491285380.75668;Gonaleos;<@U3W886EF4|Gonaleos> has joined the channel;8;1491285380U3W886EF4
680;1491284199.666293;Olmomir;Im running late today;1;1491284199U0CN3AKDL
681;1491256705.480249;Mamon;I am still feeling very poorly - congested sinuses, running node, watery eyes. I will need to do HOme one more day (i.e. Tuesday) to recover.;5;1491256705U27727KK8
682;1491256010.350262;Caenraenos;Apologies for the late update: I will be doing home office tomorrow in order to concentrate on some critical tasks.;3;1491256010U035AASB8
683;1491238454.972029;Kenning;Wednesday afternoon I would like to do home office because I have craftsmen in the house;3;1491238454U4CM3PGSH
684;1491227237.737778;Furrow;Tomorrow I have another appointment at the dentist at 07.45. so after that I will be at the office at around 10.00 o'clock;4;1491227237U3V31A9M0
685;1491222831.755525;Vaerys;I have a doctor's appointment at 9:20 tomorrow morning, so I will be at the office whenever I am done with that;4;1491222831U0PLNK7EK
686;1491203446.7266948;Vaerys;Get well soon Andre :slightly_smiling_face:;8;1491203446U0PLNK7EK
687;1491197296.1691198;Jaereron;"Take care &amp; get well soon ";8;1491197296U035G5WMS
688;1491197188.1617286;Barler;Get well soon!;8;1491197188U3LNBFS85
689;1491165895.3911939;Mamon;I have become sick yesterday (Saturday) and until now it’s only getting worse (headache, sneezing, muscle pains, i.e. typical, at least for me, flu). I don’t think I will feel any better tomorrow morning. I will therefore have to call in sick for tomorrow. If I start feeling any better during the day, I will do some HO.;5;1491165895U27727KK8
690;1490970047.830209;Olmomir;I will also leave today at 1700.;1;1490970047U0CN3AKDL
691;1490958092.538859;Vaerys;I will head to the unispital around 2, get them to remove the cast and then continue working on removing the code-split-component from home ;4;1490958092U0PLNK7EK
692;1490942583.192266;Mamon;I am stuck in the traffic,  will miss the daily. ;1;1490942583U27727KK8
693;1490941988.134976;Maehagar;Missed my train, - will be late for the daily today... ;1;1490941988U278DLL2D
694;1490940565.002964;Baegar;Today I'm going to leave at 16:00. I will stay reachable until 16:45.;1;1490940565U035J4RG4
695;1490939894.943205;Barler;I also need to leave earlier today (17:00).;1;1490939894U3LNBFS85
696;1490939377.903554;Overton;I have to leave a bit earlier today at around 15:45. I will still be available until 16:30.;1;1490939377U0PSDKXHR
697;1490938988.875276;Balaemar;I will be (a little bit) earlier off too - at 14:30 to go for a weekend trip.;1;1490938988U035FRUCY
698;1490938436.835919;Jaereron;Today I have to leave earlier at 16:45 .. will do some work on Sunday though ;1;1490938436U035G5WMS
699;1490889055.3397741;Celtaris;I have a day off tomorrow but I will be online from time to time and available for ACME.;2;1490889055U2Q4H6S4E
700;1490885522.234813;Myke;I'll be in HO tomorrow. Working on tricky Pimcore issues;3;1490885522U0MGNKETU
701;1490883858.724611;Balaemar;I go to get my car from the garage and will be back after that;1;1490883858U035FRUCY
702;1490880479.7778919;Darnor;I'll be in HO tomorrow working on open agreements and offers. If needed i can come to the office at anytime.;3;1490880479U1D7Q9J8M
703;1490858688.05091;Braddock;I will swap Sunday and Monday. On Sunday I'll work, on Monday (next week) I won't be available.;2;1490858688U0CNKFT0A
704;1490858130.978482;Braddock;At 11:15, I go to MomoLtd for a meeting for SV11. I will stay there to discuss and work together in the afternoon.;6;1490858130U0CNKFT0A
705;1490856365.768248;Olmomir;get well man, stay safe :slightly_smiling_face:;8;1490856365U0CN3AKDL
706;1490856045.7349222;Bernareon;thanks;8;1490856045U035G74QE
707;1490855782.708632;Vaerys;Thanks Ramon and Gianni :slightly_smiling_face:;8;1490855782U0PLNK7EK
708;1490855755.7060368;Vaerys;Get well soon! :slightly_smiling_face:;8;1490855755U0PLNK7EK
709;1490855735.704087;Ryswell;Take care!;8;1490855735U2777Q7E3
710;1490855678.698403;Baegar;Gueti Besserig!!:nyancat_big:;8;1490855678U035J4RG4
711;1490855641.694616;Styrund;like announced on Thursday, i will have to leave today ag 16.00 for the «Elterngespräch» at School;1;1490855641U036U40UC
712;1490855184.649544;Bernareon;got a cold, doing some steam inhalation in the hope it gets a bit better. I'll probably be in the office at 9ish;5;1490855184U035G74QE
713;1490852979.448475;Baegar;Fast recovery!;8;1490852979U035J4RG4
714;1490851002.291171;Vaerys;Thanks Bruce;8;1490851002U0PLNK7EK
715;1490850994.2903821;Vaerys;Thanks :slightly_smiling_face:;8;1490850994U0PLNK7EK
716;1490850902.282328;Balaemar;I am in HO today. Around 8:00 I am off for about 30min to bring my car to the garage. Tomorrow I come to the office for some work on ACME env.;3;1490850902U035FRUCY
717;1490850612.2578402;Jaereron;Oh take care bernini;8;1490850612U035G5WMS
718;1490850253.2286491;Vaerys;Thanks dude, I am going to get a second opinion in the evening. This plaster is annoying as hell.;8;1490850253U0PLNK7EK
719;1490850207.225304;Bernareon;Hey bernini, get better soon!;8;1490850207U035G74QE
720;1490828493.1519;Mamon;Get well, bernini!;8;1490828493U27727KK8
721;1490821181.768605;Caenraenos;ah, I see;8;1490821181U035AASB8
722;1490821112.751522;Vaerys;So limited movement;8;1490821112U0PLNK7EK
723;1490821108.7506561;Vaerys;No no, but it is the plaster cast;8;1490821108U0PLNK7EK
724;1490821085.744709;Caenraenos;broken bones?;8;1490821085U035AASB8
725;1490821034.731509;Vaerys;To prevent blood clotting because of the cast;8;1490821034U0PLNK7EK
726;1490821017.72734;Caenraenos;What for?;8;1490821017U035AASB8
727;1490820943.708394;Vaerys;Indeed :slightly_smiling_face:, I just have to take injections though;8;1490820943U0PLNK7EK
728;1490820875.6912;Caenraenos;Glad to hear that. At any rate, not walking definitely sounds like a good idea  :slightly_smiling_face:;8;1490820875U035AASB8
729;1490820839.682029;Vaerys;Nah, it’s not painful at all. Doctor’s had the cast as a precaution as this ankle has had fractures and ligament tears before. Just a small annoyance;8;1490820839U0PLNK7EK
730;1490820744.658107;Caenraenos;Sorry to hear bernini! - Hope it’s not too painful...;8;1490820744U035AASB8
731;1490820511.600149;Vaerys;Umm guys, just got home as I had a small mishap - got a small cast on my ankle as a result. Still facing difficulty in walking - so will work from home tomorrow;5;1490820511U0PLNK7EK
732;1490796359.76844;Celtaris;I will leave a little earlier today (after 17:00) and be in HO later.;1;1490796359U2Q4H6S4E
733;1490790037.267091;Balaemar;"I will be in HO tomorrow because our cars are in the garage for changing tires.
On friday I will go earlier (3pm) for a weekend trip. If there is no need (access to ACME environment) I will be once more in HO.";3;1490790037U035FRUCY
734;1490767859.921512;Celtaris;<@U035B8PRU> <@U035J4RG4> and I are at ACME until lunchtime, back in the office around 13:00.;6;1490767859U2Q4H6S4E
735;1490767758.9127688;Mamon;I will come to the office around 11. ;1;1490767758U27727KK8
736;1490764769.675616;Darnor;At MoonInc, and in the office at about 11. ;6;1490764769U1D7Q9J8M
737;1490764026.6230788;Furrow;"
Because of a dentist's appointment I will be in the office around 10 o'clock today. Available from 9 o'clock.";4;1490764026U3V31A9M0
738;1490748351.272867;Celtheon;I had to finish some dealestate backend work tonight, so I'll be in the office a bit later, around 10-11.;1;1490748351U1RLS54MB
739;1490705343.036113;Braddock;On friday, I have to go to the swim exam of my daughter around 14:45. If it does not take too long there, I'll come back after.;1;1490705343U0CNKFT0A
740;1490703900.769449;Styrund;On Thursday i will have to leave at 16:00 for «Elterngespräch» at the School of my boys;1;1490703900U036U40UC
741;1490697665.843008;Tareneos;Hi, i'm in the office later at c.a 14:00;1;1490697665U4C4ZJYNS
742;1490680208.323402;Ryswell;I am at HAL9000 today;6;1490680208U2777Q7E3
743;1490649258.945586;Vaerys;I will be at Shopishop tomorrow morning;6;1490649258U0PLNK7EK
744;1490596078.477695;Varnolf;I have a doctor appointment today - need to leave at 16.20;4;1490596078U07CL886M
745;1490593979.3000882;Braddock;I have to leave around 14:00 today for a doctor’s appointment. I'll continue working from home.;4;1490593979U0CNKFT0A
746;1490371822.704192;Myke;I have a doctor appointment on monday morning (if I'm going) so I'll do HO. Otherwise, I'll be at the office.;4;1490371822U0MGNKETU
747;1490352762.445602;Tareneos;Hi, FYI I will come by the office c.a 15:30 today;7;1490352762U4C4ZJYNS
748;1490337871.46472;Caenraenos;I will be on a longer lunch than usual for teacher parent talks: 1130 - 1400;1;1490337871U035AASB8
749;1490302659.613496;Baegar;baking a cake for tonorrow?:hugging_face:;8;1490302659U035J4RG4
750;1490302382.5458221;Vaerys;Will be at Shopishop tomorrow morning and will to Winterthur after I am done there;6;1490302382U0PLNK7EK
751;1490287629.536486;Bernareon;:joy:;6;1490287629U035G74QE
752;1490282929.057277;Vaerys;That sentence has quite a few connotations :joy:;6;1490282929U0PLNK7EK
753;1490282586.94633;Furrow;i'll need to leave a bit earlier today- as well around 16.40;1;1490282586U3V31A9M0
754;1490282360.8734071;Darnor;gift to myself :smile:;8;1490282360U1D7Q9J8M
755;1490282200.821948;Bernareon;birthday special? :smile:;8;1490282200U035G74QE
756;1490282124.797305;Darnor;also i will leave a little bit early today. 16:45...;1;1490282124U1D7Q9J8M
757;1490271551.091592;Jaereron;I will have a day off tomorrow;2;1490271551U035G5WMS
758;1490271456.076634;Galeris;i’ll need to leave a bit earlier today - around 16:40 or so;1;1490271456U036SKV77
759;1490168893.879484;Barler;I also need to leave earlier around 16:00;1;1490168893U3LNBFS85
760;1490168776.867417;Styrund;Since it’s my little boys birthday today, i would have to leave a tad bit earlier… around 16.30;1;1490168776U036U40UC
761;1490160625.181583;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1490160625U0K4J0613
762;1490121552.347584;Darnor;I'll have to pick up something tomorrow morning and will stay in HO until Lunch. ;3;1490121552U1D7Q9J8M
763;1490121540.344331;Baegar;<@U035AASB8> and I will be @ACME tomorrow all day long.;6;1490121540U035J4RG4
764;1490085052.694581;Myke;I have doctor appointment at 11:30. will be back doing HO later;4;1490085052U0MGNKETU
765;1490083709.5186641;Vaerys;Back at desk (at home);3;1490083709U0PLNK7EK
766;1490081480.274532;Vaerys;As mentioned before, I am in home office today. Should be home by 9:15 from the MigrationFishert;3;1490081480U0PLNK7EK
767;1490078683.01859;Bernareon;Feeling better today  but still would like to work from home to concentrate on the  user management. Any veto? ;5;1490078683U035G74QE
768;1490076839.869658;Braddock;My daughter is ill. So I don't go to her school and will be in time in the office. ;7;1490076839U0CNKFT0A
769;1490063913.883563;Caenraenos;Will work from home in order to be able to concentrate on a project offer (Allianz) and some Wireframes (ACME);3;1490063913U035AASB8
770;1490043670.221573;Gaelralis;Tuesday afternoon, I will be in zurich for some teeth cleaning :grimacing:;4;1490043670U0HLAK1T6
771;1490043419.1603801;Braddock;Tuesday morning I've to visit my daughter's school. I expect to arrive in the office about an hour later.;1;1490043419U0CNKFT0A
772;1490029092.4301028;Jaereron;Oh gueti besserig!;8;1490029092U035G5WMS
773;1490028240.185059;Myke;Depending on how my gastric pain goes, I might need to make a doctor appointment tomorrow. Will update again.;4;1490028240U0MGNKETU
774;1490028099.145907;Bernareon;and thanks :slightly_smiling_face:;8;1490028099U035G74QE
775;1490028089.1432462;Bernareon;Always :aw_yeah:;8;1490028089U035G74QE
776;1490028071.13802;Olmomir;take care :four_leaf_clover:;8;1490028071U0CN3AKDL
777;1490028069.137383;Vaerys;As announced last week, I am in home office tomorrow ;3;1490028069U0PLNK7EK
778;1490028019.1232722;Bernareon;Not feeling too good currently. Might work from home tomorrow. I'll update you tomorrow.;5;1490028019U035G74QE
779;1489999430.134196;Tareneos;Hi, I will come by in the afternoon today at about 14:00;7;1489999430U4C4ZJYNS
780;1489995902.7503526;Styrund;i have a doctors appointment this evening, so i’ll have to leave at 16.30;4;1489995902U036U40UC
781;1489992436.477834;Baegar;<@U2Q4H6S4E> and me will be in Horgen @ACME in the afternoon.;6;1489992436U035J4RG4
782;1489990509.355867;Varnolf;Baby had a box fight the whole night, will get some rest and do HO later;3;1489990509U07CL886M
783;1489732276.800804;Vaerys;In the morning I am at the IPG Group for the Shopishop SSO discussion and then I will be at the office after I am done (probably after lunch) ;6;1489732276U0PLNK7EK
784;1489731868.7682722;Balaemar;as announced, I am in HO today. I will be off at 16:15 to bring my car to the garage;3;1489731868U035FRUCY
785;1489669754.093878;Baegar;me too;8;1489669754U035J4RG4
786;1489668179.795221;Darnor;I'll also leave a little early today at about 17:15;1;1489668179U1D7Q9J8M
787;1489660031.508492;Gaelralis;I will leave early today (16:00) and work in the train.;1;1489660031U0HLAK1T6
788;1489655002.648367;Celtaris;I will leave a bit early today (16:15), as we are receiving the keys for our new apartment today. I will be in HO later.;1;1489655002U2Q4H6S4E
789;1489649132.9008038;Mamon;Slow driving today - I won't make it to the daily. ;1;1489649132U27727KK8
790;1489647409.73982;Galeris;I have to afternoon off, so will only be in the office in the morning;2;1489647409U036SKV77
791;1489609350.918877;Balaemar;I would be in HO at friday. I have to show my car in the garage for repair and will be off for about one hour.;3;1489609350U035FRUCY
792;1489580947.9490302;Vaerys;I would be working from home on 21.03.2017. I have an appointment with the MigrationFishert.;3;1489580947U0PLNK7EK
793;1489580873.937143;Barler;I would like to work from home on Friday, any objections? And I have a day off on Monday.;3;1489580873U3LNBFS85
794;1489563863.331827;Myke;I'll be about 10min late, missed connection in Zürich ;1;1489563863U0MGNKETU
795;1489558519.859278;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1489558519U0K4J0613
796;1489488501.260694;Tareneos;"Hi, I will be in the office today from 14:30 onwards working on deep-impact tasks, 
if anyone got any questions/support feel free to find me in the room under the canteen";7;1489488501U4C4ZJYNS
